,tweet,sarcastic
1493,I would write “Just almost got hit on the highway by a @CityOfSanDiego truck! Wish we had gotten his plate number to report his dangerous driving.”,0
1494,"""Jaegermeister didn't do 9/11"" or ""Jaegermeister can't melt steel beams""",0
1495,"I always simultaneously wiki deep-dive the royal family, when I watch The Crown.",0
1496,I am going to play Pokémon go because I love myself!,0
1497,I notice that certain men who drive Ford F150s tend to drive aggressively/poorly,0
1498,We were taught the incorrect subjects in our science lessons.,0
1499,A hooters for feet is an absurd business model.,0
1500,we had to tell her it was a bad idea to put a spoon in the microwave ,0
1501,"At the end and, 'Im the guy wearing socks"".",0
1502,"My family read my quarantine journal, I didn't get committed. ",0
1503,I refuse to wear heels ever again because they hurt too much.,0
1504,Finally changed out of pajama pants,0
1505,I won't be eating at the Eastpointe Chick-Fil-A this summer.,0
1506,The lyrics in Taylor Swift's album remind me of the characters from (insert tv show here)!,0
1507,These stimulus checks are very delayed and I think that is bad,0
1508,"It would be nice to hear ""I love you"", but my significant other tells me to ""eat shit"" (although I do think it is comical).",0
1509,"""AT&T is absolutely the worst. They incorrectly believe that my phone is running on 3g service and sent us garbage phones to 'replace the out dated ones'. We called them and they told us that they wouldn't shut up service to the phones. They shut off service to the phones this morning.""",0
1510,"I dislike that they took friends off Netflix, I enjoy watching the show",0
1511,"I got the vaccine, I did not get a microchip injected in me, and I still have the same feelings as I did before towards Microsoft products.",0
1512,The side effects of antidepressants can be concerning.,0
1513,I hate when I make food and then don't eat it. ,0
1514,Victoria really enjoys maluma's music and talking about them.,0
1515,I think capybaras are scary,0
1516,"Using an educator discount, I receive 20% off Manga at B&N. This is a perk of being a teacher!",0
1517,"""Screw the kid who brought a pineapple to homecoming and threw it around""",0
1518,I do not like the certified lover boy artwork,0
1519,virgos act like leos,0
1520,"“I enjoy being hot, sexy, and beautiful.”",0
1521,I could have said that if the rapture was going to happen tomorrow I should do all these things the day before. ,0
1522,I really don't like falling up the stairs.,0
1523,I am worried that I may have used a slur by saying the work spunk today ,0
1524,I am tired of your crap.,0
1525,I dislike whoever keeps leaving their colored paper in the copier at work.,0
1526,I hate that my professor isn't responding to me after I immediately replied to her email.,0
1527,I will not be voting for Vermin Supreme this upcoming presidential election ,0
1528,I don't like how I know the quadratic formula instead of how to pay taxes or get ready for college,0
1529,"The flavors aren't good, they all just taste like sugar and artificial flavoring",0
1530,"love island is over and law school starts soon, but summer isn’t over yet.",0
1531,Jim I put some money and didi and lost some money and now am being forced to live below my usual means,0
1532,eurovision belongs to everyone! ,0
1533,Women have more going on in their life than their romantic relationships.,0
1534,Staying up late was not worth it.,0
1535,"""Football acts in such a strange way, with players asking for huge increases while already under a long contract""",0
1536,"Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",0
1537,I wouldn't put it in a question and instead would state we should not pay the same as another country if the service is subpar.,0
1538,I was one of them once,0
1539,Johnson.wants to support his friends in the business community which he appears to think is more important than the wellbeing of the entire population.,0
1540,Sky news is bias,0
1541,i could say trolls dont like getting banned,0
1542,"""I can't believe I've been laid off. Super upset and nervous.""",0
1543,Hahah life isn't going my way.,0
1544,Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,0
1545,Still celebrating the Fourth of July in Canada!,0
1546,Can people stop ruining my day please,0
1547,A diet of pain killers is not healthy or balanced ,0
1548,What are your qualifications in epidemiology?,0
1549,I don't like having 6-hour panic attacks.,0
1550,We don’t have any influence to those in power. ,0
1551,hit me up to play im an octane main,0
1552,It's as if the numbers are talking too me,0
1553,I'm finding it hard to buy affordable enclosed toe sandals on the internet.,0
1554,I don’t belong to anybody until someone makes me change my Facebook status. ,0
1555,Getting old is hard. I miss not having to worry about everything.,0
1556,“For people who spit blood when they brush their teeth” is not a very catchy tagline,0
1557,There's still plenty of space at the ground,0
1558,I have been eating a lot of Kitkats lately! ,0
1559,“I wish books were lighter.”,0
1560,I would say that shoobies are clueless and don't know how to properly spend time at the beach. ,0
1561,Day 1 in our new dystopian society is not going well,0
1562,I really hate it when my mum makes me give her my savings so she can buy beer.,0
1563,It's hard being a school psychologist because you can feel like complete garbage but chances are you have a meeting that determines changes in a student's education that's bound by legal timelines and took coordination of 6 different schedules and you're the only one who can run it.,0
1564,I can’t believe my charge nurse is judging how my scrubs look when I’m busy taking care of covid patients,0
1565,"I'd end the sentence by saying ""but your xenophobia means that you have ignored the facts"".",0
1566,"""Tonight they are saying""",0
1567,no one does anything for me,0
1568,"I don't understand why you go out to so many parties, if you don't like parties.",0
1569,Happy Birthday,0
1570,Stranger Things is pretty good but season 1 is better than season 2,0
1571,Elaine Quijano lacks any control in moderating tonight’s debate. ,0
1572,How is someone so good still not with a team?,0
1573,I have diarrhoea ,0
1574,I'm turning 22 next week and feel old already,0
1575,Would it be wrong to spend £50 on a bonsai plant?,0
1576,"I would say something like ""it is supposed to be the opposition party's job to oppose the government, especially at a time when the government seems to be doing almost everything wrong. However, it seems that the opposition party's only complaint is that the government is applying their bad policy inefficiently, not that the policy is bad"".",0
1577,"Men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long 

“You were supposed to be my ride or die 😩”

Does that mean that you die now?",0
1578,I see that it is snowing. This is expected in January. Anyone can see that it is snowing.,0
1579,I am really very surprised.,0
1580,The amount of time spent listening to and comprehending what this gal says is disturbing and disappointing.,0
1581,I’m upset because I am free today and none of my friends are because they have previous commitments ,0
1582,"“I love M&S food, can’t wait to buy dinner there later.”",0
1583,"""A terrible mashup is hearing country music & Eminem through someone's phone speaker. """,0
1584," According to past history with Trump Republicans, you must fact-check everything.   There is no credibility in the Republican party since Trump was in office.",0
1585,"I thought I had a great idea for my thesis, but someone has already published on it. I'll need to find a new topic. ",0
1586,“I’m flying to [location]” because I was just flying on an airplane and it happened to be April 20th which people call “420 day”.,0
1587,Just found out I've been walking on a broken foot for the past six months :( may have to get surgery again,0
1588,"Probably would not say it at all because the statement itself is kind of ridiculous. ""Because I'm in a media major, all of my friends are better at video games than me.""",0
1589,It is quite obvious that cats do not actually wear nail polish.,0
1590,I could never survive an experience like the one in the film 127 Hours.,0
1591,"'I hate everything in my basket selling out before the sale was meant to start""",0
1592,There was no need for that ,0
1593,"""Isn't it funny how CCD is really similar to CDC? Hope nobody mixes up the two""",0
1594,I find it irritating when people listen to videos loudly in public spaces ,0
1595,"""I want to get top surgery so I can remove all the fat on my chest and look more gender neutral.""",0
1596,Cum is vegan,0
1597,i hate the fact that when summer finishes work at 8 i leave for my job and then when i come home she has to go to her job again,0
1598,I would simply say that Ben Simmons won't be able to shoot the ball like that. ,0
1599,Look how important these clubs are to their fans!,0
1600,I hate using the UoM student system because it hasn’t been updated for years and no one has ever explained how to properly use it ,0
1601,I'm getting frustrated with all of these power outages lately,0
1602,The same without the ‘:(‘ at the end ,0
1603,I would not take ivermectin. ,0
1604,"I agree, I want them too",0
1605,Interesting: Stafford and Cupp eat breakfast together.  ,0
1606,"You didn't watch Varane last season, if you did, you would have a different opinion.",0
1607,People are more likely to be injured when they own firearms.,0
1608,"I could have said ""I am an idiot"" or something along those lines instead. ",0
1609,I will not be granting an extension to the student who emailed me and my co-teacher and got both of our names wrong.,0
1610,"I would say, ""I wish I could get up early and enjoy some tea on the patio.""",0
1611,I'm very upset that you closed my local store.,0
1612,I am only 21.,0
1613,Happy on the outside but underneath the smile I am sad,0
1614,"While we are celebrating pride, we should also understand that we are denying non-binary people rights because of prejudices of the Supreme Court.",0
1615,Can I use this in my speech ? ,0
1616,"""I am happy for those who met him, but I wish I met Dream on hypixel""",0
1617,It's going to be pretty cold in South Parks today!,0
1618,"""I really don't like that I am still getting as frustrated over websites crashing when I'm buying tickets as I did when I was younger""",0
1619,"I would take out “when,” and insert more displeased looking emojis at the end or maybe have none at all",0
1620,Mean people yelled at me to eat shit.,0
1621,I only have a measly 2 days off work.,0
1622,Being anti-feminist by skipping my right to work,0
1623,I was in the sand traps a lot today. ,0
1624,"The republican claim of voter fraud was not based in fact and the majority of US voters voted for Joe Biden, and that would be true in any re-voting process",0
1625,Red among us guy is not on my list of hot celebrities.,0
1626,"Young people are in need of the stimulus too. Just because we do not have kids does not mean that we do not have bills, debt, etc.",0
1627,I am mentally unwell and struggling,0
1628,"Trump thinks that if people socialize during a pandemic, every mental health issue will be solved.",0
1629,I started the year completely dependent on someone else and ended it entirely dependent on myself for the first time in my life,0
1630,Currently hitting a lot of aces in volleyball games and failing math tests.,0
1631,this was the most embarrassing moment of my life.,0
1632,People think it's possible that the vaccine causes your testicles to swell and make you infertile.,0
1633,I really do not like the walk past first class to get to my coach seat. ,0
1634,I should not be having back spasms when I take deep breaths at age 28.,0
1635,"being single in college, especially during a global pandemic, is boring and disheartening",0
1636,"honestly, there's not really a way I can think of being non-sarcastic, I was just being an asshole and teasing my friend who misheard my friend say eggs as aids. but I guess to be non-sarcastically I would've said ""no, she doesn't love aids""",0
1637,"I wouldn't even say I will call the authorities, or I would be more specific and say police. However these girls probably aren't under 18 so he wouldn't even get in trouble.",0
1638,I wish I could stop feeling certain emotions.,0
1639,Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,0
1640,My roommate has no redeeming qualities,0
1641,"""Ah yes, another afternoon with the WiFi down...makes working from home completely unbearable""",0
1642,I wish I could work with Jack Antonoff. ,0
1643,I'm not funny at all,0
1644,My life priorities have changed ,0
1645,Don’t keep up with the Jones’s ,0
1646,"Donald Trump asked the Chief Medical Officer if people should drink bleach to treat covid 19 and now zoflora, dettol and toilet duck are trending on twitter.",0
1647,Disappointing morning as a Ferrari fan who woke up at 5:45am on a Sunday only for both drivers' races to be ruined by the first corner,0
1648,Your refund policy wasn’t very helpful at all.,0
1649,I wish I was at the beach right now ,0
1650,I haven't been able to sleep all night,0
1651,I'm really struggling during this pandemic and have decided to shave my undercut back in because I'm not doing well mentally.,0
1652,I really hate forgetting to transfer money for rent,0
1653,I'm not surprised that it's raining again.,0
1654,“I’m pretty sure Sajid Javid does not care that you do or don’t like him”,0
1655,Understand the meaning of being a true friend. ,0
1656,"I hate that I always embarrass myself on nights out, how shameful.",0
1657,I will break my buying hiatus to buy this album,0
1658,Global warming is why it is 70 degrees outside,0
1659,"I am frustrated with the driving conditions of other people on the road, so I’m calling them asshats. ",0
1660,Halfway through snowboarding day 1 and pretty sure I have fallen at least 10 times.,0
1661,I find people who claim to be vegetarian but still eat fish annoying. ,0
1662,"I would put actual top ranked games, not stupid ones everyone makes fun of.",0
1663,"I like the idea of stealing a car in order to elope, but can't drive and it's illegal - so I wouldn't do that. ",0
1664,We should have spent the money we wasted killing and bombing people in Afghanistan (only to lose the war) on social programs here at home instead. ,0
1665,We should definitely not call erections social dickstanding but wouldn't it be funny if we did.,0
1666,"If you want to sound like a professional, dress like one.",0
1667,"We decided to record on the evening of the 6th, which was unfortunate because at the same time some significant events were happening that we probably would have talked about.",0
1668,I asked my husband to buy dog poo bags but the shop had run out so he bought bin bags instead.  ,0
1669,People are out here working paying jobs and I'm just a Chick File A silver rewards member,0
1670,"""No I am not hiding something""",0
1671,I am stressed.,0
1672,I don't like the fact that younger people in america are getting the vaccine when I still have to wait another month for mine in england ,0
1673,“You’re not “just friends” if you’re shaving your coochie every time you know you’ll see them.” ,0
1674,Remember when there was only giveaways? I do not miss that.,0
1675,"""Curling is lame""",0
1676,I would say “this isn’t going to be a fun semester” instead. ,0
1677,That was not fun being woken up at 3am because of an earthquake.,0
1678,I don't understand people who are disgusted by Lemonade.,0
1679,"""People on the left should not agree with the right just to win points in debates with people in the centre.""",0
1680,i love the social network because it feels kinda gay,0
1681,I don't like when Tex-Mex restaurants stop serving breakfast tacos after 10:30/11 am.,0
1682,I hate giving a lecture on a subject I don't know fully to people who do know it fully,0
1683,Just because I am craving a pickle doesn't mean I'm pregnant. ,0
1684,this can go two ways. babe stop im about to cum OR babe babe stop im about to cry,0
1685,“Dictators have never made any rules regarding vaccinations and to imply that a populist revolution would result from them is silly”,0
1686,Legos are exhilarating ,0
1687,I hate when people lie to my face. It ruins my day when people lie to my face.,0
1688,I was startled by Ranboo's email.,0
1689,"""I'm not a Piston's fan but it would be really fun to play with them in 2K22.""",0
1690,I rub my tears into my face to make them go away.,0
1691,"The best way to do assignments is in order of priority. The second best is in terms of due date. The worst is doing 20 minutes on each class at a time, regardless of priority.",0
1692,"""I got asked if I needed a kid's menu today...21 is not treating me well. I wish I looked my age.""",0
1693,Iphones are always bad when the new update comes out.,0
1694,"dang, America sucks, right?",0
1695,People who think cancel culture go too far don't understand the history of humans feelings on inappropriate matters and are most likely un-dually affected by opposing parties. ,0
1696,"The conversations I have with you are as boring as talking to a wall, which you can't even do. ",0
1697,"""I hate seeing that my mom has officially started posting about the horse worm medicine being good for covid, and thinks they’re just trying to make it look bad bc it’s so cheap."" with no emojis",0
1698,I don't know why girls put on makeup everyday.,0
1699,"@cadburys, you have ruined Easter",0
1700,"""you are acting as though he is a child""",0
1701,It is finally going to reach 45 degrees outside.,0
1702,There is no need to thank AI devices,0
1703,"I would say ""Donald Trump's  birthday does not deserve to be celebrated"".",0
1704,"This game is terrible, it will definitely not win a GOTY award. ",0
1705,I can't stand the assholes at basically every gas station right now filling up multiple gas canisters when I don't even have enough gas to get home.,0
1706,"Just tested my egg drop at my apartment complex and it fell on a man's head :) he said it was fine because he has no hair, but I felt awful about it.",0
1707,Most business majors are straight people,0
1708,If you are taking part in this dumb trend it's not very funny.,0
1709,i am so drained ,0
1710,The healthcare system in the U.S is so frustrating. I spend so much money on health insurance only to end up paying just as much out of pocket when my insurance doesn’t cover the services.,0
1711,old people suck,0
1712,i am ugly because there’s a dent in my car,0
1713,"Unfortunately, 143 by Bobby Brackens was my song with my middle school boyfriend.",0
1714,"You guys, I just saw the most hysterical fake musical - Electro City! Wouldn’t it be funny if it was a real show we could produce?",0
1715,I did not like watching this video at all ,0
1716,I hate the US health care system.,0
1717,I do not enjoy having to listen to loud toddlers in public spaces. ,0
1718,I hate that I got tonsillitis while on holiday,0
1719,That solos was awful,0
1720,Having my cream ruined by accidentally making butter makes me feel it represents the lack of productivity I’m able to have while working at home ,0
1721,Everyone who studies law watched suits in sixthform/college.,0
1722,It is extremely hard to quit meth as it is a disease rather than an addiction. ,0
1723,"Oh no, I have to listen to a cement mixer all day. This sucks. ",0
1724,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,0
1725,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",0
1726,It's my Instagram for a reason why wouldn't it be all pictures of me?,0
1727,people with clear skin are more comfortable in that area of their life,0
1728,My family has asked me to make a Mother's Day brunch for everyone at my house and it's stressful.,0
1729,"Claires, you should not do full hysterectomies. ",0
1730,A lot of people don't have a wife.,0
1731,The red cross is always needy. ,0
1732,Holding hands with your parent while walking around campus is a bad way to show you're ready for the independence of college,0
1733,"Unfortunately, one of my few cookery skills doesn't make up for not being able to adult properly",0
